Vertex	Dijkstra	DeltaStepping	ParallelDeltaStepping
6046	21.9644	21.9644	21.9644
6047	27.0125	27.0125	27.0125
6048	14.2014	14.2014	14.2014
6049	22.6572	22.6572	22.6572
6050	21.9095	21.9095	21.9095
6051	32.1993	32.1993	32.1993
6052	18.7045	18.7045	18.7045
6053	23.3472	23.3472	23.3472
6054	21.0883	21.0883	21.0883
6055	25.8537	25.8537	25.8537
6056	23.8312	23.8312	23.8312
6057	23.8397	23.8397	23.8397
6058	24.5598	24.5598	24.5598
6059	26.5348	26.5348	26.5348
6060	29.2158	29.2158	29.2158
6061	28.3437	28.3437	28.3437
6062	21.513	21.513	21.513
6063	24.788	24.788	24.788
6064	24.7959	24.7959	24.7959
6065	24.023	24.023	24.023
6066	25.4981	25.4981	25.4981
6067	22.8646	22.8646	22.8646
6068	14.2085	14.2085	14.2085
6069	26.8442	26.8442	26.8442
6070	23.9549	23.9549	23.9549
6071	24.5779	24.5779	24.5779
6072	24.9981	24.9981	24.9981
6073	22.2151	22.2151	22.2151
6074	23.5707	23.5707	23.5707
6075	24.8061	24.8061	24.8061
6076	16.0228	16.0228	16.0228
6077	25.5804	25.5804	25.5804
6078	22.3046	22.3046	22.3046
6079	29.9609	29.9609	29.9609
6080	19.3437	19.3437	19.3437
6081	26.5967	26.5967	26.5967
6082	39.1519	39.1519	39.1519
6083	21.8151	21.8151	21.8151
6084	25.2154	25.2154	25.2154
6085	24.5952	24.5952	24.5952
6086	19.9393	19.9393	19.9393
6087	29.1827	29.1827	29.1827
6088	27.1624	27.1624	27.1624
6089	27.5637	27.5637	27.5637
6090	30.503	30.503	30.503
6091	14.2949	14.2949	14.2949
6092	20.3782	20.3782	20.3782
6093	25.542	25.542	25.542
6094	19.1677	19.1677	19.1677
6095	27.5444	27.5444	27.5444
6096	23.0546	23.0546	23.0546
6097	22.0967	22.0967	22.0967
6098	14.4953	14.4953	14.4953
6099	29.0616	29.0616	29.0616
6100	1.79769e+308	inf	inf
6101	24.1688	24.1688	24.1688
6102	24.6069	24.6069	24.6069
6103	24.1947	24.1947	24.1947
6104	24.2923	24.2923	24.2923
6105	29.7743	29.7743	29.7743
6106	29.1727	29.1727	29.1727
6107	23.6353	23.6353	23.6353
6108	17.9736	17.9736	17.9736
6109	20.7824	20.7824	20.7824
6110	26.1332	26.1332	26.1332
6111	19.0462	19.0462	19.0462
6112	25.3699	25.3699	25.3699
6113	24.1865	24.1865	24.1865
6114	18.4817	18.4817	18.4817
6115	23.651	23.651	23.651
6116	22.1636	22.1636	22.1636
6117	16.4368	16.4368	16.4368
6118	19.9477	19.9477	19.9477
6119	27.9778	27.9778	27.9778
6120	17.6595	17.6595	17.6595
6121	22.218	22.218	22.218
6122	23.2189	23.2189	23.2189
6123	25.4317	25.4317	25.4317
6124	25.257	25.257	25.257
6125	23.8994	23.8994	23.8994
6126	29.1967	29.1967	29.1967
6127	24.7988	24.7988	24.7988
6128	25.9657	25.9657	25.9657
6129	29.4888	29.4888	29.4888
6130	22.8778	22.8778	22.8778
6131	22.1081	22.1081	22.1081
6132	19.578	19.578	19.578
6133	21.0548	21.0548	21.0548
6134	30.3075	30.3075	30.3075
6135	15.1266	15.1266	15.1266
6136	23.0298	23.0298	23.0298
6137	27.5828	27.5828	27.5828
6138	23.5222	23.5222	23.5222
6139	23.1369	23.1369	23.1369
6140	27.8694	27.8694	27.8694
6141	25.7187	25.7187	25.7187
6142	27.4052	27.4052	27.4052
6143	21.1153	21.1153	21.1153
6144	27.5038	27.5038	27.5038
6145	22.3724	22.3724	22.3724
6146	22.0267	22.0267	22.0267
6147	17.23	17.23	17.23
6148	29.7433	29.7433	29.7433
6149	14.9367	14.9367	14.9367
6150	16.7465	16.7465	16.7465
6151	22.1781	22.1781	22.1781
6152	1.23253	1.23253	1.23253
6153	17.2469	17.2469	17.2469
6154	25.5145	25.5145	25.5145
6155	27.8269	27.8269	27.8269
6156	10.9375	10.9375	10.9375
6157	18.8315	18.8315	18.8315
6158	20.2723	20.2723	20.2723
6159	22.7165	22.7165	22.7165
6160	26.485	26.485	26.485
6161	21.5743	21.5743	21.5743
6162	22.6767	22.6767	22.6767
6163	23.0237	23.0237	23.0237
6164	25.9575	25.9575	25.9575
6165	20.9145	20.9145	20.9145
6166	19.4197	19.4197	19.4197
6167	27.5083	27.5083	27.5083
6168	30.0072	30.0072	30.0072
6169	23.8848	23.8848	23.8848
6170	21.6855	21.6855	21.6855
6171	26.5238	26.5238	26.5238
6172	37.2328	37.2328	37.2328
6173	19.2857	19.2857	19.2857
6174	24.8498	24.8498	24.8498
6175	25.1826	25.1826	25.1826
6176	27.1903	27.1903	27.1903
6177	25.8724	25.8724	25.8724
6178	23.1056	23.1056	23.1056
6179	27.6766	27.6766	27.6766
6180	25.3145	25.3145	25.3145
6181	20.8383	20.8383	20.8383
6182	27.2409	27.2409	27.2409
6183	24.9904	24.9904	24.9904
6184	29.617	29.617	29.617
6185	31.6818	31.6818	31.6818
6186	20.2544	20.2544	20.2544
6187	27.5715	27.5715	27.5715
6188	29.2054	29.2054	29.2054
6189	25.4333	25.4333	25.4333
6190	15.9643	15.9643	15.9643
6191	14.886	14.886	14.886
6192	22.7619	22.7619	22.7619
6193	19.7848	19.7848	19.7848
6194	24.5627	24.5627	24.5627
6195	25.4405	25.4405	25.4405
6196	29.2611	29.2611	29.2611
6197	30.621	30.621	30.621
6198	19.0542	19.0542	19.0542
6199	18.5498	18.5498	18.5498
6200	22.9321	22.9321	22.9321
6201	16.795	16.795	16.795
6202	24.3984	24.3984	24.3984
6203	28.2943	28.2943	28.2943
6204	20.0192	20.0192	20.0192
6205	22.6367	22.6367	22.6367
6206	33.8135	33.8135	33.8135
6207	22.9736	22.9736	22.9736
6208	24.2472	24.2472	24.2472
6209	16.9561	16.9561	16.9561
6210	22.3604	22.3604	22.3604
6211	28.2459	28.2459	28.2459
6212	31.1449	31.1449	31.1449
6213	22.8503	22.8503	22.8503
6214	26.1853	26.1853	26.1853
6215	24.7021	24.7021	24.7021
6216	31.3142	31.3142	31.3142
6217	23.5677	23.5677	23.5677
6218	24.8764	24.8764	24.8764
6219	21.5062	21.5062	21.5062
6220	10.6182	10.6182	10.6182
6221	21.1671	21.1671	21.1671
6222	25.4008	25.4008	25.4008
6223	30.2614	30.2614	30.2614
6224	24.2467	24.2467	24.2467
6225	27.5186	27.5186	27.5186
6226	27.2849	27.2849	27.2849
6227	26.3711	26.3711	26.3711
6228	29.6376	29.6376	29.6376
6229	22.0102	22.0102	22.0102
6230	24.2672	24.2672	24.2672
6231	24.3336	24.3336	24.3336
6232	21.3398	21.3398	21.3398
6233	24.3527	24.3527	24.3527
6234	18.1638	18.1638	18.1638
6235	22.1276	22.1276	22.1276
6236	27.3167	27.3167	27.3167
6237	24.3125	24.3125	24.3125
6238	21.9798	21.9798	21.9798
6239	27.386	27.386	27.386
6240	22.7448	22.7448	22.7448
6241	26.1597	26.1597	26.1597
6242	41.169	41.169	41.169
6243	23.2052	23.2052	23.2052
6244	24.9091	24.9091	24.9091
6245	16.7185	16.7185	16.7185
6246	25.9943	25.9943	25.9943
6247	27.8031	27.8031	27.8031
6248	22.4033	22.4033	22.4033
6249	24.3425	24.3425	24.3425
6250	21.8916	21.8916	21.8916
6251	26.7884	26.7884	26.7884
6252	26.1168	26.1168	26.1168
6253	24.3943	24.3943	24.3943
6254	26.499	26.499	26.499
6255	27.3618	27.3618	27.3618
6256	21.7366	21.7366	21.7366
6257	22.621	22.621	22.621
6258	24.829	24.829	24.829
6259	9.79584	9.79584	9.79584
6260	25.5743	25.5743	25.5743
6261	13.0746	13.0746	13.0746
6262	20.5966	20.5966	20.5966
6263	25.1901	25.1901	25.1901
6264	23.3592	23.3592	23.3592
6265	26.2612	26.2612	26.2612
6266	25.8288	25.8288	25.8288
6267	33.3599	33.3599	33.3599
6268	25.7496	25.7496	25.7496
6269	23.784	23.784	23.784
6270	19.451	19.451	19.451
6271	25.0104	25.0104	25.0104
6272	27.1754	27.1754	27.1754
6273	24.7362	24.7362	24.7362
6274	27.3032	27.3032	27.3032
6275	27.9593	27.9593	27.9593
6276	22.1233	22.1233	22.1233
6277	29.0305	29.0305	29.0305
6278	20.619	20.619	20.619
6279	24.3242	24.3242	24.3242
6280	24.8574	24.8574	24.8574
6281	16.5387	16.5387	16.5387
6282	26.03	26.03	26.03
6283	17.186	17.186	17.186
6284	20.6737	20.6737	20.6737
6285	23.5334	23.5334	23.5334
6286	24.0984	24.0984	24.0984
6287	19.3377	19.3377	19.3377
6288	22.9796	22.9796	22.9796
6289	23.5656	23.5656	23.5656
6290	23.7459	23.7459	23.7459
6291	31.286	31.286	31.286
6292	27.8037	27.8037	27.8037
6293	22.3349	22.3349	22.3349
6294	26.6395	26.6395	26.6395
6295	26.8379	26.8379	26.8379
6296	13.4239	13.4239	13.4239
6297	22.6222	22.6222	22.6222
6298	31.7128	31.7128	31.7128
6299	19.0924	19.0924	19.0924
6300	23.1706	23.1706	23.1706
6301	22.981	22.981	22.981
6302	24.3321	24.3321	24.3321
6303	26.148	26.148	26.148
6304	33.1848	33.1848	33.1848
6305	30.5369	30.5369	30.5369
6306	21.52	21.52	21.52
6307	18.8112	18.8112	18.8112
6308	20.1568	20.1568	20.1568
6309	22.9748	22.9748	22.9748
6310	22.8504	22.8504	22.8504
6311	22.7127	22.7127	22.7127
6312	21.5536	21.5536	21.5536
6313	20.2576	20.2576	20.2576
6314	27.9366	27.9366	27.9366
6315	29.9048	29.9048	29.9048
6316	24.3567	24.3567	24.3567
6317	24.9552	24.9552	24.9552
6318	22.1436	22.1436	22.1436
6319	21.3723	21.3723	21.3723
6320	21.6839	21.6839	21.6839
6321	26.932	26.932	26.932
6322	21.5309	21.5309	21.5309
6323	26.029	26.029	26.029
6324	26.141	26.141	26.141
6325	23.3256	23.3256	23.3256
6326	29.8513	29.8513	29.8513
6327	20.8989	20.8989	20.8989
6328	23.9991	23.9991	23.9991
6329	25.3033	25.3033	25.3033
6330	25.5895	25.5895	25.5895
6331	22.0732	22.0732	22.0732
6332	26.1072	26.1072	26.1072
6333	29.6249	29.6249	29.6249
6334	21.9232	21.9232	21.9232
6335	22.3845	22.3845	22.3845
6336	29.8823	29.8823	29.8823
6337	25.7865	25.7865	25.7865
6338	27.5244	27.5244	27.5244
6339	35.4366	35.4366	35.4366
6340	21.5028	21.5028	21.5028
6341	28.5087	28.5087	28.5087
6342	24.0663	24.0663	24.0663
6343	25.5453	25.5453	25.5453
6344	25.0082	25.0082	25.0082
6345	27.9916	27.9916	27.9916
6346	28.6987	28.6987	28.6987
6347	22.0721	22.0721	22.0721
6348	23.2649	23.2649	23.2649
6349	24.9381	24.9381	24.9381
6350	27.2708	27.2708	27.2708
6351	16.4087	16.4087	16.4087
6352	14.026	14.026	14.026
6353	27.9619	27.9619	27.9619
6354	27.667	27.667	27.667
6355	22.6301	22.6301	22.6301
6356	22.3867	22.3867	22.3867
6357	25.9941	25.9941	25.9941
6358	28.8824	28.8824	28.8824
6359	24.7889	24.7889	24.7889
6360	21.2217	21.2217	21.2217
6361	23.8116	23.8116	23.8116
6362	26.8759	26.8759	26.8759
6363	16.7596	16.7596	16.7596
6364	25.8667	25.8667	25.8667
6365	25.5002	25.5002	25.5002
6366	26.3586	26.3586	26.3586
6367	32.3425	32.3425	32.3425
6368	20.8237	20.8237	20.8237
6369	27.3919	27.3919	27.3919
6370	22.0978	22.0978	22.0978
6371	20.4808	20.4808	20.4808
6372	18.6766	18.6766	18.6766
6373	12.2598	12.2598	12.2598
6374	22.3064	22.3064	22.3064
6375	25.285	25.285	25.285
6376	29.2061	29.2061	29.2061
6377	21.8916	21.8916	21.8916
6378	22.0902	22.0902	22.0902
6379	23.771	23.771	23.771
6380	28.5894	28.5894	28.5894
6381	31.8562	31.8562	31.8562
6382	17.6775	17.6775	17.6775
6383	36.6287	36.6287	36.6287
6384	26.9659	26.9659	26.9659
6385	25.2933	25.2933	25.2933
6386	27.2597	27.2597	27.2597
6387	23.3824	23.3824	23.3824
6388	31.1683	31.1683	31.1683
6389	30.0479	30.0479	30.0479
6390	24.9563	24.9563	24.9563
6391	18.9455	18.9455	18.9455
6392	22.5204	22.5204	22.5204
6393	25.5927	25.5927	25.5927
6394	36.0307	36.0307	36.0307
6395	26.532	26.532	26.532
6396	19.8596	19.8596	19.8596
6397	24.5324	24.5324	24.5324
6398	17.0159	17.0159	17.0159
6399	22.2338	22.2338	22.2338
6400	21.8549	21.8549	21.8549
6401	20.9019	20.9019	20.9019
6402	24.8151	24.8151	24.8151
6403	28.2012	28.2012	28.2012
6404	27.8374	27.8374	27.8374
6405	20.1856	20.1856	20.1856
6406	24.905	24.905	24.905
6407	22.9493	22.9493	22.9493
6408	26.3343	26.3343	26.3343
6409	29.148	29.148	29.148
6410	27.3019	27.3019	27.3019
6411	26.6274	26.6274	26.6274
6412	24.5912	24.5912	24.5912
6413	32.1718	32.1718	32.1718
6414	28.1474	28.1474	28.1474
6415	16.3714	16.3714	16.3714
6416	25.3865	25.3865	25.3865
6417	29.4997	29.4997	29.4997
6418	22.6288	22.6288	22.6288
6419	25.5137	25.5137	25.5137
6420	21.3434	21.3434	21.3434
6421	27.0758	27.0758	27.0758
6422	26.565	26.565	26.565
6423	21.4411	21.4411	21.4411
6424	27.6922	27.6922	27.6922
6425	28.7779	28.7779	28.7779
6426	29.9347	29.9347	29.9347
6427	21.0432	21.0432	21.0432
6428	28.9456	28.9456	28.9456
6429	23.7845	23.7845	23.7845
6430	28.9307	28.9307	28.9307
6431	34.9944	34.9944	34.9944
6432	13.0822	13.0822	13.0822
6433	23.0527	23.0527	23.0527
6434	24.1378	24.1378	24.1378
6435	21.7068	21.7068	21.7068
6436	19.911	19.911	19.911
6437	23.6935	23.6935	23.6935
6438	30.6189	30.6189	30.6189
6439	21.1888	21.1888	21.1888
6440	22.0782	22.0782	22.0782
6441	22.4722	22.4722	22.4722
6442	24.8256	24.8256	24.8256
6443	24.053	24.053	24.053
6444	1.79769e+308	inf	inf
6445	24.0718	24.0718	24.0718
6446	18.6515	18.6515	18.6515
6447	21.9711	21.9711	21.9711
6448	21.9466	21.9466	21.9466
6449	28.0862	28.0862	28.0862
6450	24.4156	24.4156	24.4156
6451	20.2653	20.2653	20.2653
6452	23.9421	23.9421	23.9421
6453	22.0491	22.0491	22.0491
6454	15.0754	15.0754	15.0754
6455	1.79769e+308	inf	inf
6456	27.4564	27.4564	27.4564
6457	33.1806	33.1806	33.1806
6458	19.1023	19.1023	19.1023
6459	22.638	22.638	22.638
6460	20.9908	20.9908	20.9908
6461	11.4234	11.4234	11.4234
6462	20.0187	20.0187	20.0187
6463	27.5328	27.5328	27.5328
6464	18.5737	18.5737	18.5737
6465	30.1302	30.1302	30.1302
6466	13.3951	13.3951	13.3951
6467	24.5854	24.5854	24.5854
6468	18.569	18.569	18.569
6469	22.4006	22.4006	22.4006
6470	20.8267	20.8267	20.8267
6471	26.9447	26.9447	26.9447
6472	30.2039	30.2039	30.2039
6473	28.663	28.663	28.663
6474	17.4033	17.4033	17.4033
6475	19.9909	19.9909	19.9909
6476	26.7467	26.7467	26.7467
6477	16.7515	16.7515	16.7515
6478	25.8993	25.8993	25.8993
6479	28.3245	28.3245	28.3245
6480	20.8483	20.8483	20.8483
6481	30.9381	30.9381	30.9381
6482	21.4798	21.4798	21.4798
6483	18.8237	18.8237	18.8237
6484	24.418	24.418	24.418
6485	25.1066	25.1066	25.1066
6486	22.7046	22.7046	22.7046
6487	22.613	22.613	22.613
6488	20.4776	20.4776	20.4776
6489	27.0834	27.0834	27.0834
6490	27.7832	27.7832	27.7832
6491	18.7875	18.7875	18.7875
6492	24.65	24.65	24.65
6493	31.7842	31.7842	31.7842
6494	12.8427	12.8427	12.8427
6495	28.4446	28.4446	28.4446
6496	24.3081	24.3081	24.3081
6497	25.7336	25.7336	25.7336
6498	24.3421	24.3421	24.3421
6499	27.8879	27.8879	27.8879
6500	24.2577	24.2577	24.2577
6501	23.4055	23.4055	23.4055
6502	16.9535	16.9535	16.9535
6503	24.2127	24.2127	24.2127
6504	20.1516	20.1516	20.1516
6505	23.176	23.176	23.176
6506	26.1229	26.1229	26.1229
6507	23.6478	23.6478	23.6478
6508	31.4277	31.4277	31.4277
6509	24.004	24.004	24.004
6510	24.7563	24.7563	24.7563
6511	24.0317	24.0317	24.0317
6512	18.6452	18.6452	18.6452
6513	24.371	24.371	24.371
6514	17.106	17.106	17.106
6515	28.6054	28.6054	28.6054
6516	29.9478	29.9478	29.9478
6517	22.667	22.667	22.667
6518	23.6869	23.6869	23.6869
6519	36.9597	36.9597	36.9597
6520	23.1372	23.1372	23.1372
6521	26.2247	26.2247	26.2247
6522	27.0319	27.0319	27.0319
6523	26.3881	26.3881	26.3881
6524	23.5288	23.5288	23.5288
6525	20.4424	20.4424	20.4424
6526	20.6258	20.6258	20.6258
6527	23.1644	23.1644	23.1644
6528	18.8716	18.8716	18.8716
6529	29.6963	29.6963	29.6963
6530	28.4176	28.4176	28.4176
6531	19.9294	19.9294	19.9294
6532	23.4432	23.4432	23.4432
6533	20.7621	20.7621	20.7621
6534	31.9627	31.9627	31.9627
6535	21.3569	21.3569	21.3569
6536	25.6729	25.6729	25.6729
6537	20.6843	20.6843	20.6843
6538	16.3623	16.3623	16.3623
6539	21.9287	21.9287	21.9287
6540	18.3445	18.3445	18.3445
6541	22.788	22.788	22.788
6542	10.1587	10.1587	10.1587
6543	23.4057	23.4057	23.4057
6544	15.5718	15.5718	15.5718
6545	29.9182	29.9182	29.9182
6546	21.882	21.882	21.882
6547	24.8332	24.8332	24.8332
6548	27.384	27.384	27.384
6549	25.1692	25.1692	25.1692
6550	21.2934	21.2934	21.2934
6551	22.1567	22.1567	22.1567
6552	21.4713	21.4713	21.4713
6553	33.7034	33.7034	33.7034
6554	26.969	26.969	26.969
6555	27.4304	27.4304	27.4304
6556	18.5293	18.5293	18.5293
6557	25.57	25.57	25.57
6558	19.9741	19.9741	19.9741
6559	24.9574	24.9574	24.9574
6560	20.8343	20.8343	20.8343
6561	23.6972	23.6972	23.6972
6562	22.8852	22.8852	22.8852
6563	21.6828	21.6828	21.6828
6564	24.3617	24.3617	24.3617
6565	13.7418	13.7418	13.7418
6566	21.0771	21.0771	21.0771
6567	23.8421	23.8421	23.8421
6568	28.4145	28.4145	28.4145
6569	16.5129	16.5129	16.5129
6570	24.0571	24.0571	24.0571
6571	28.9913	28.9913	28.9913
6572	23.2509	23.2509	23.2509
6573	23.2802	23.2802	23.2802
6574	20.3773	20.3773	20.3773
6575	24.7796	24.7796	24.7796
6576	19.0592	19.0592	19.0592
6577	29.1993	29.1993	29.1993
6578	18.2686	18.2686	18.2686
6579	25.6797	25.6797	25.6797
6580	18.7614	18.7614	18.7614
6581	29.5922	29.5922	29.5922
6582	22.0348	22.0348	22.0348
6583	21.6135	21.6135	21.6135
6584	22.6068	22.6068	22.6068
6585	32.6158	32.6158	32.6158
6586	21.5559	21.5559	21.5559
6587	25.3798	25.3798	25.3798
6588	13.7357	13.7357	13.7357
6589	25.5068	25.5068	25.5068
6590	23.9132	23.9132	23.9132
6591	21.0539	21.0539	21.0539
6592	20.902	20.902	20.902
6593	16.3797	16.3797	16.3797
6594	1.79769e+308	inf	inf
6595	21.8875	21.8875	21.8875
6596	24.1235	24.1235	24.1235
6597	21.4037	21.4037	21.4037
6598	27.3143	27.3143	27.3143
6599	23.9504	23.9504	23.9504
6600	26.685	26.685	26.685
6601	19.6107	19.6107	19.6107
6602	25.9293	25.9293	25.9293
6603	35.8748	35.8748	35.8748
6604	25.675	25.675	25.675
6605	22.7386	22.7386	22.7386
6606	26.8323	26.8323	26.8323
6607	28.5831	28.5831	28.5831
6608	22.9676	22.9676	22.9676
6609	19.6797	19.6797	19.6797
6610	27.4035	27.4035	27.4035
6611	29.9757	29.9757	29.9757
6612	24.0209	24.0209	24.0209
6613	22.9366	22.9366	22.9366
6614	25.3684	25.3684	25.3684
6615	22.2045	22.2045	22.2045
6616	21.1792	21.1792	21.1792
6617	26.6979	26.6979	26.6979
6618	24.8786	24.8786	24.8786
6619	33.6424	33.6424	33.6424
6620	25.8068	25.8068	25.8068
6621	24.7227	24.7227	24.7227
6622	21.4536	21.4536	21.4536
6623	20.2817	20.2817	20.2817
6624	20.1984	20.1984	20.1984
6625	28.6472	28.6472	28.6472
6626	28.361	28.361	28.361
6627	25.8863	25.8863	25.8863
6628	25.0573	25.0573	25.0573
6629	29.0113	29.0113	29.0113
6630	25.7928	25.7928	25.7928
6631	20.0264	20.0264	20.0264
6632	22.6381	22.6381	22.6381
6633	21.0045	21.0045	21.0045
6634	29.8336	29.8336	29.8336
6635	23.1629	23.1629	23.1629
6636	17.812	17.812	17.812
6637	28.3218	28.3218	28.3218
6638	29.2474	29.2474	29.2474
6639	29.4946	29.4946	29.4946
6640	21.5021	21.5021	21.5021
6641	26.7128	26.7128	26.7128
6642	21.2357	21.2357	21.2357
6643	24.7163	24.7163	24.7163
6644	24.5125	24.5125	24.5125
6645	24.7904	24.7904	24.7904
6646	22.4259	22.4259	22.4259
6647	24.3281	24.3281	24.3281
6648	30.6816	30.6816	30.6816
6649	28.7656	28.7656	28.7656
6650	27.3947	27.3947	27.3947
6651	26.0698	26.0698	26.0698
6652	23.6547	23.6547	23.6547
6653	24.3015	24.3015	24.3015
6654	20.7482	20.7482	20.7482
6655	21.8975	21.8975	21.8975
6656	30.7997	30.7997	30.7997
6657	23.9503	23.9503	23.9503
6658	27.6314	27.6314	27.6314
6659	16.4561	16.4561	16.4561
6660	27.3539	27.3539	27.3539
6661	23.4478	23.4478	23.4478
6662	34.3383	34.3383	34.3383
6663	24.7384	24.7384	24.7384
6664	25.2127	25.2127	25.2127
6665	23.0049	23.0049	23.0049
6666	23.9414	23.9414	23.9414
6667	24.9086	24.9086	24.9086
6668	19.3978	19.3978	19.3978
6669	27.1634	27.1634	27.1634
6670	26.6192	26.6192	26.6192
6671	14.8411	14.8411	14.8411
6672	24.6376	24.6376	24.6376
6673	23.4231	23.4231	23.4231
6674	13.1239	13.1239	13.1239
6675	28.668	28.668	28.668
6676	25.1844	25.1844	25.1844
6677	20.8433	20.8433	20.8433
6678	25.1836	25.1836	25.1836
6679	26.2346	26.2346	26.2346
6680	27.301	27.301	27.301
6681	28.2939	28.2939	28.2939
6682	27.5187	27.5187	27.5187
6683	27.9768	27.9768	27.9768
6684	19.1057	19.1057	19.1057
6685	34.244	34.244	34.244
6686	23.1405	23.1405	23.1405
6687	27.0464	27.0464	27.0464
6688	21.9898	21.9898	21.9898
6689	20.2244	20.2244	20.2244
6690	30.7491	30.7491	30.7491
6691	29.6472	29.6472	29.6472
6692	22.173	22.173	22.173
6693	23.9619	23.9619	23.9619
6694	29.1015	29.1015	29.1015
6695	23.9313	23.9313	23.9313
6696	32.2911	32.2911	32.2911
6697	16.6923	16.6923	16.6923
6698	33.821	33.821	33.821
6699	24.9006	24.9006	24.9006
6700	13.5376	13.5376	13.5376
6701	24.4011	24.4011	24.4011
6702	26.8046	26.8046	26.8046
6703	31.7174	31.7174	31.7174
6704	1.79769e+308	inf	inf
6705	21.8221	21.8221	21.8221
6706	25.8908	25.8908	25.8908
6707	29.8487	29.8487	29.8487
6708	26.4259	26.4259	26.4259
6709	26.0464	26.0464	26.0464
6710	20.4529	20.4529	20.4529
6711	22.9978	22.9978	22.9978
6712	21.1653	21.1653	21.1653
6713	24.6453	24.6453	24.6453
6714	28.1944	28.1944	28.1944
6715	23.3336	23.3336	23.3336
6716	18.5659	18.5659	18.5659
6717	20.6344	20.6344	20.6344
6718	26.9749	26.9749	26.9749
6719	24.9188	24.9188	24.9188
6720	28.48	28.48	28.48
6721	19.6484	19.6484	19.6484
6722	26.9355	26.9355	26.9355
6723	27.1507	27.1507	27.1507
6724	21.5462	21.5462	21.5462
6725	19.8903	19.8903	19.8903
6726	27.8688	27.8688	27.8688
6727	26.1467	26.1467	26.1467
6728	21.9656	21.9656	21.9656
6729	22.1515	22.1515	22.1515
6730	20.5543	20.5543	20.5543
6731	22.7713	22.7713	22.7713
6732	23.576	23.576	23.576
6733	20.4533	20.4533	20.4533
6734	27.2187	27.2187	27.2187
6735	24.555	24.555	24.555
6736	20.3354	20.3354	20.3354
6737	18.3696	18.3696	18.3696
6738	26.1297	26.1297	26.1297
6739	17.8505	17.8505	17.8505
6740	16.5376	16.5376	16.5376
6741	22.2072	22.2072	22.2072
6742	23.5699	23.5699	23.5699
6743	19.9695	19.9695	19.9695
6744	27.585	27.585	27.585
6745	20.668	20.668	20.668
6746	26.62	26.62	26.62
6747	21.5129	21.5129	21.5129
6748	14.7044	14.7044	14.7044
6749	25.9782	25.9782	25.9782
6750	17.8041	17.8041	17.8041
6751	22.5769	22.5769	22.5769
6752	25.9665	25.9665	25.9665
6753	23.8304	23.8304	23.8304
6754	21.6638	21.6638	21.6638
6755	25.353	25.353	25.353
6756	20.9013	20.9013	20.9013
6757	24.6682	24.6682	24.6682
6758	23.3017	23.3017	23.3017
6759	28.9537	28.9537	28.9537
6760	26.3125	26.3125	26.3125
6761	24.6182	24.6182	24.6182
6762	27.7735	27.7735	27.7735
6763	31.2465	31.2465	31.2465
6764	20.7135	20.7135	20.7135
6765	23.1798	23.1798	23.1798
6766	14.5492	14.5492	14.5492
6767	23.8819	23.8819	23.8819
6768	21.0769	21.0769	21.0769
6769	17.996	17.996	17.996
6770	20.904	20.904	20.904
6771	27.6387	27.6387	27.6387
6772	22.9503	22.9503	22.9503
6773	18.6306	18.6306	18.6306
6774	28.9982	28.9982	28.9982
6775	27.8665	27.8665	27.8665
6776	20.9393	20.9393	20.9393
6777	23.2546	23.2546	23.2546
6778	21.554	21.554	21.554
6779	21.6053	21.6053	21.6053
6780	24.6597	24.6597	24.6597
6781	20.4304	20.4304	20.4304
6782	25.9659	25.9659	25.9659
6783	14.8659	14.8659	14.8659
6784	28.907	28.907	28.907
6785	31.3497	31.3497	31.3497
6786	27.6514	27.6514	27.6514
6787	33.8081	33.8081	33.8081
6788	22.6664	22.6664	22.6664
6789	25.8432	25.8432	25.8432
6790	21.4735	21.4735	21.4735
6791	23.902	23.902	23.902
6792	23.2653	23.2653	23.2653
6793	20.7212	20.7212	20.7212
6794	24.721	24.721	24.721
6795	32.4684	32.4684	32.4684
6796	27.5845	27.5845	27.5845
6797	27.5666	27.5666	27.5666
6798	17.9383	17.9383	17.9383
6799	23.1215	23.1215	23.1215
6800	21.0722	21.0722	21.0722
6801	20.8503	20.8503	20.8503
6802	27.1192	27.1192	27.1192
6803	30.3732	30.3732	30.3732
6804	24.5177	24.5177	24.5177
6805	20.1924	20.1924	20.1924
6806	32.7217	32.7217	32.7217
6807	29.1033	29.1033	29.1033
6808	18.4036	18.4036	18.4036
6809	17.1199	17.1199	17.1199
6810	23.8257	23.8257	23.8257
6811	26.513	26.513	26.513
6812	26.4836	26.4836	26.4836
6813	25.5591	25.5591	25.5591
6814	29.5755	29.5755	29.5755
6815	24.7928	24.7928	24.7928
6816	22.7667	22.7667	22.7667
6817	25.6773	25.6773	25.6773
6818	24.0412	24.0412	24.0412
6819	20.9496	20.9496	20.9496
6820	26.38	26.38	26.38
6821	26.3918	26.3918	26.3918
6822	25.3389	25.3389	25.3389
6823	20.482	20.482	20.482
6824	23.462	23.462	23.462
6825	26.1862	26.1862	26.1862
6826	24.0321	24.0321	24.0321
6827	15.3021	15.3021	15.3021
6828	29.985	29.985	29.985
